Time;Moisture;temperature
2014.03.20 20:22:23;537;7.0
2014.03.20 20:22:28;531;7.0
2014.03.20 20:22:33;524;7.0
2014.03.20 20:22:38;516;7.0
2014.03.20 20:22:43;509;7.0
2014.03.20 20:22:49;508;7.0
2014.03.20 20:22:54;507;7.0
2014.03.20 20:22:59;504;7.0
2014.03.20 20:23:04;499;7.0
2014.03.20 20:23:09;495;7.0
2014.03.20 20:23:14;496;7.0
2014.03.20 20:23:19;495;7.0
2014.03.20 20:23:24;499;7.0
2014.03.20 20:23:29;491;7.0
2014.03.20 20:23:34;485;7.0
2014.03.20 20:23:39;480;7.0
2014.03.20 20:23:44;477;7.0
2014.03.20 20:23:49;475;7.0
2014.03.20 20:23:54;474;7.0
2014.03.20 20:23:59;476;7.0
2014.03.20 20:24:04;474;7.0
2014.03.20 20:24:09;475;7.0
2014.03.20 20:24:14;472;7.0
2014.03.20 20:24:19;473;8.0
2014.03.20 20:24:24;466;7.0
2014.03.20 20:24:29;461;7.0
2014.03.20 20:24:34;458;8.0
2014.03.20 20:24:39;453;7.0
2014.03.20 20:24:44;457;7.0
2014.03.20 20:24:49;445;7.0
2014.03.20 20:24:54;444;7.0
2014.03.20 20:24:59;446;7.0
2014.03.20 20:25:04;440;7.0
2014.03.20 20:25:09;445;7.0
2014.03.20 20:25:14;448;7.0
2014.03.20 20:25:19;449;7.0
2014.03.20 20:25:24;447;7.0
2014.03.20 20:25:29;445;7.0
2014.03.20 20:25:34;439;7.0
2014.03.20 20:25:39;437;7.0
2014.03.20 20:25:44;431;7.0
2014.03.20 20:25:49;435;7.0
2014.03.20 20:25:54;427;7.0
2014.03.20 20:25:59;426;7.0
2014.03.20 20:26:04;434;7.0
2014.03.20 20:26:09;436;7.0
2014.03.20 20:26:14;430;7.0
2014.03.20 20:26:19;429;7.0
2014.03.20 20:26:24;432;7.0
2014.03.20 20:26:29;445;7.0
2014.03.20 20:26:34;443;7.0
2014.03.20 20:26:39;445;7.0
2014.03.20 20:26:44;447;7.0
2014.03.20 20:26:49;443;7.0
2014.03.20 20:26:54;457;7.0
2014.03.20 20:26:59;450;7.0
2014.03.20 20:27:04;447;8.0
2014.03.20 20:27:09;452;7.0
2014.03.20 20:27:14;459;7.0
2014.03.20 20:27:19;460;7.0
2014.03.20 20:27:24;455;7.0
2014.03.20 20:27:29;452;7.0
2014.03.20 20:27:34;447;7.0
2014.03.20 20:27:39;450;7.0
2014.03.20 20:27:44;449;7.0
2014.03.20 20:27:49;444;7.0
2014.03.20 20:27:54;443;7.0
2014.03.20 20:27:59;442;7.0
2014.03.20 20:28:04;437;7.0
2014.03.20 20:28:09;433;7.0
2014.03.20 20:28:14;451;7.0
2014.03.20 20:28:19;460;7.0
2014.03.20 20:28:24;461;7.0
2014.03.20 20:28:29;455;7.0
2014.03.20 20:28:34;454;7.0
2014.03.20 20:28:39;488;7.0
2014.03.20 20:28:44;487;7.0
2014.03.20 20:28:49;485;7.0
2014.03.20 20:28:54;479;7.0
2014.03.20 20:28:59;469;7.0
2014.03.20 20:29:04;464;7.0
2014.03.20 20:29:09;470;7.0
2014.03.20 20:29:14;459;7.0
2014.03.20 20:29:19;461;7.0
2014.03.20 20:29:24;457;7.0
2014.03.20 20:29:29;479;7.0
2014.03.20 20:29:34;473;7.0
2014.03.20 20:29:39;474;7.0
2014.03.20 20:29:44;470;7.0
2014.03.20 20:29:49;462;7.0
2014.03.20 20:29:54;453;7.0
2014.03.20 20:29:59;441;8.0
2014.03.20 20:30:04;454;7.0
2014.03.20 20:30:09;462;7.0
2014.03.20 20:30:14;467;7.0
2014.03.20 20:30:19;476;7.0
2014.03.20 20:30:24;481;8.0
2014.03.20 20:30:29;473;7.0
2014.03.20 20:30:34;474;7.0
2014.03.20 20:30:39;475;7.0
2014.03.20 20:30:44;471;7.0
2014.03.20 20:30:49;484;7.0
2014.03.20 20:30:54;483;7.0
2014.03.20 20:30:59;502;8.0
2014.03.20 20:31:04;495;8.0
2014.03.20 20:31:09;498;7.0
2014.03.20 20:31:14;494;8.0
2014.03.20 20:31:19;492;8.0
2014.03.20 20:31:24;490;8.0
2014.03.20 20:31:29;484;8.0
2014.03.20 20:31:34;480;7.0
2014.03.20 20:31:39;486;7.0
2014.03.20 20:31:44;481;7.0
2014.03.20 20:31:49;480;7.0
2014.03.20 20:31:54;476;7.0
2014.03.20 20:31:59;483;8.0
2014.03.20 20:32:04;478;8.0
2014.03.20 20:32:09;475;7.0
2014.03.20 20:32:14;482;7.0
2014.03.20 20:32:19;481;7.0
2014.03.20 20:32:24;483;8.0
2014.03.20 20:32:29;488;8.0
2014.03.20 20:32:34;492;8.0
2014.03.20 20:32:39;490;7.0
2014.03.20 20:32:44;485;7.0
2014.03.20 20:32:49;492;7.0
2014.03.20 20:32:54;485;7.0
2014.03.20 20:33:00;484;8.0
2014.03.20 20:33:05;484;8.0
2014.03.20 20:33:10;480;8.0
2014.03.20 20:33:15;497;8.0
2014.03.20 20:33:20;485;8.0
2014.03.20 20:33:25;480;7.0
2014.03.20 20:33:30;492;7.0
2014.03.20 20:33:35;497;7.0
2014.03.20 20:33:40;485;8.0
2014.03.20 20:33:45;487;8.0
2014.03.20 20:33:50;480;7.0
2014.03.20 20:33:55;484;7.0
2014.03.20 20:34:00;485;7.0
2014.03.20 20:34:05;484;8.0
2014.03.20 20:34:10;497;7.0
2014.03.20 20:34:15;504;8.0
2014.03.20 20:34:20;513;8.0
2014.03.20 20:34:25;516;8.0
2014.03.20 20:34:30;512;8.0
2014.03.20 20:34:35;511;8.0
2014.03.20 20:34:40;501;8.0
2014.03.20 20:34:45;496;8.0
2014.03.20 20:34:50;498;8.0
2014.03.20 20:34:55;494;7.0
2014.03.20 20:35:00;499;8.0
2014.03.20 20:35:05;513;8.0
2014.03.20 20:35:10;498;8.0
2014.03.20 20:35:15;497;8.0
2014.03.20 20:35:20;499;7.0
2014.03.20 20:35:25;498;7.0
2014.03.20 20:35:30;497;7.0
2014.03.20 20:35:35;505;8.0
2014.03.20 20:35:40;508;8.0
2014.03.20 20:35:45;503;7.0
2014.03.20 20:35:50;502;7.0
2014.03.20 20:35:55;503;8.0
2014.03.20 20:36:00;501;8.0
2014.03.20 20:36:05;502;8.0
2014.03.20 20:36:10;512;8.0
2014.03.20 20:36:15;519;7.0
2014.03.20 20:36:20;515;7.0
2014.03.20 20:36:25;512;8.0
2014.03.20 20:36:30;523;8.0
2014.03.20 20:36:35;520;7.0
2014.03.20 20:36:40;550;8.0
2014.03.20 20:36:45;545;8.0
2014.03.20 20:36:50;540;8.0
2014.03.20 20:36:55;538;8.0
2014.03.20 20:37:00;539;8.0
2014.03.20 20:37:05;538;8.0
2014.03.20 20:37:10;536;8.0
2014.03.20 20:37:15;535;8.0
2014.03.20 20:37:20;536;8.0
2014.03.20 20:37:25;535;7.0
2014.03.20 20:37:30;530;8.0
2014.03.20 20:37:35;528;8.0
2014.03.20 20:37:40;531;8.0
2014.03.20 20:37:45;532;8.0
2014.03.20 20:37:50;539;8.0
2014.03.20 20:37:55;530;8.0
2014.03.20 20:38:00;531;8.0
2014.03.20 20:38:05;523;8.0
2014.03.20 20:38:10;526;8.0
2014.03.20 20:38:15;527;8.0
2014.03.20 20:38:20;539;8.0
2014.03.20 20:38:25;548;8.0
2014.03.20 20:38:30;545;8.0
2014.03.20 20:38:35;546;8.0
2014.03.20 20:38:40;547;8.0
2014.03.20 20:38:45;534;8.0
2014.03.20 20:38:50;537;8.0
2014.03.20 20:38:55;543;8.0
2014.03.20 20:39:00;545;8.0
2014.03.20 20:39:05;546;8.0
2014.03.20 20:39:10;547;8.0
2014.03.20 20:39:15;543;8.0
2014.03.20 20:39:20;546;8.0
2014.03.20 20:39:25;554;8.0
2014.03.20 20:39:30;558;8.0
2014.03.20 20:39:35;552;8.0
2014.03.20 20:39:40;547;8.0
2014.03.20 20:39:45;548;8.0
2014.03.20 20:39:50;547;8.0
2014.03.20 20:39:55;544;8.0
2014.03.20 20:40:00;545;8.0
2014.03.20 20:40:05;552;8.0
2014.03.20 20:40:10;553;8.0
2014.03.20 20:40:15;554;8.0
2014.03.20 20:40:20;553;8.0
2014.03.20 20:40:25;551;8.0
2014.03.20 20:40:30;551;8.0
2014.03.20 20:40:35;561;8.0
2014.03.20 20:40:40;563;8.0
2014.03.20 20:40:45;556;7.0
2014.03.20 20:40:50;555;8.0
2014.03.20 20:40:55;559;8.0
2014.03.20 20:41:00;555;8.0
2014.03.20 20:41:05;559;7.0
2014.03.20 20:41:10;566;7.0
2014.03.20 20:41:15;572;8.0
2014.03.20 20:41:20;571;8.0
2014.03.20 20:41:25;569;8.0
2014.03.20 20:41:30;575;8.0
2014.03.20 20:41:35;579;8.0
2014.03.20 20:41:40;577;8.0
2014.03.20 20:41:45;576;8.0
2014.03.20 20:41:50;586;8.0
2014.03.20 20:41:55;589;8.0
2014.03.20 20:42:00;586;8.0
2014.03.20 20:42:05;583;8.0
2014.03.20 20:42:10;588;7.0
2014.03.20 20:42:15;585;8.0
2014.03.20 20:42:20;584;8.0
2014.03.20 20:42:25;590;8.0
2014.03.20 20:42:30;590;8.0
2014.03.20 20:42:35;591;8.0
2014.03.20 20:42:40;590;8.0
2014.03.20 20:42:45;589;8.0
2014.03.20 20:42:50;588;8.0
2014.03.20 20:42:55;591;8.0
2014.03.20 20:43:00;598;8.0
2014.03.20 20:43:06;597;8.0
2014.03.20 20:43:11;598;8.0
2014.03.20 20:43:16;597;8.0
2014.03.20 20:43:21;592;8.0
2014.03.20 20:43:26;603;8.0
2014.03.20 20:43:31;592;8.0
2014.03.20 20:43:36;594;8.0
2014.03.20 20:43:41;590;8.0
2014.03.20 20:43:46;591;8.0
2014.03.20 20:43:51;590;8.0
2014.03.20 20:43:56;591;8.0
2014.03.20 20:44:01;589;8.0
2014.03.20 20:44:06;590;8.0
2014.03.20 20:44:11;598;8.0
2014.03.20 20:44:16;596;8.0
2014.03.20 20:44:21;609;8.0
2014.03.20 20:44:26;603;8.0
2014.03.20 20:44:31;601;8.0
2014.03.20 20:44:36;602;8.0
2014.03.20 20:44:41;607;8.0
2014.03.20 20:44:46;611;8.0
2014.03.20 20:44:51;612;8.0
2014.03.20 20:44:56;617;8.0
2014.03.20 20:45:01;616;8.0
2014.03.20 20:45:06;617;8.0
2014.03.20 20:45:11;624;8.0
2014.03.20 20:45:16;620;8.0
2014.03.20 20:45:21;621;8.0
2014.03.20 20:45:26;620;8.0
2014.03.20 20:45:31;621;8.0
2014.03.20 20:45:36;620;8.0
2014.03.20 20:45:41;628;8.0
2014.03.20 20:45:46;624;8.0
2014.03.20 20:45:51;616;8.0
2014.03.20 20:45:56;628;8.0
2014.03.20 20:46:01;633;8.0
2014.03.20 20:46:06;635;8.0
2014.03.20 20:46:11;632;8.0
2014.03.20 20:46:16;634;8.0
2014.03.20 20:46:21;632;8.0
2014.03.20 20:46:26;636;8.0
2014.03.20 20:46:31;646;8.0
2014.03.20 20:46:36;645;8.0
2014.03.20 20:46:41;644;8.0
2014.03.20 20:46:46;654;8.0
2014.03.20 20:46:51;651;8.0
2014.03.20 20:46:56;650;8.0
2014.03.20 20:47:01;649;8.0
2014.03.20 20:47:06;650;8.0
2014.03.20 20:47:11;650;8.0
2014.03.20 20:47:16;648;8.0
2014.03.20 20:47:21;657;8.0
2014.03.20 20:47:26;661;8.0
2014.03.20 20:47:31;661;8.0
2014.03.20 20:47:36;661;8.0
2014.03.20 20:47:41;661;8.0
2014.03.20 20:47:46;659;8.0
2014.03.20 20:47:51;661;8.0
2014.03.20 20:47:56;656;8.0
2014.03.20 20:48:01;654;8.0
2014.03.20 20:48:06;652;8.0
2014.03.20 20:48:11;651;8.0
2014.03.20 20:48:16;654;8.0
2014.03.20 20:48:21;651;8.0
2014.03.20 20:48:26;654;8.0
2014.03.20 20:48:31;655;8.0
2014.03.20 20:48:36;657;8.0
2014.03.20 20:48:41;661;8.0
2014.03.20 20:48:46;664;8.0
2014.03.20 20:48:51;666;8.0
2014.03.20 20:48:56;675;8.0
2014.03.20 20:49:01;673;8.0
2014.03.20 20:49:06;672;8.0
2014.03.20 20:49:11;671;8.0
2014.03.20 20:49:16;673;8.0
2014.03.20 20:49:21;684;8.0
2014.03.20 20:49:26;673;8.0
2014.03.20 20:49:31;676;8.0
2014.03.20 20:49:36;673;8.0
2014.03.20 20:49:41;670;8.0
2014.03.20 20:49:46;674;8.0
2014.03.20 20:49:51;672;8.0
2014.03.20 20:49:56;672;8.0
2014.03.20 20:50:01;674;8.0
2014.03.20 20:50:06;675;8.0
2014.03.20 20:50:11;671;8.0
2014.03.20 20:50:16;678;8.0
2014.03.20 20:50:21;675;8.0
2014.03.20 20:50:26;681;8.0
2014.03.20 20:50:31;685;8.0
2014.03.20 20:50:36;684;8.0
2014.03.20 20:50:41;685;8.0
2014.03.20 20:50:46;687;8.0
2014.03.20 20:50:51;686;8.0
2014.03.20 20:50:56;690;8.0
2014.03.20 20:51:01;692;8.0
2014.03.20 20:51:06;693;8.0
2014.03.20 20:51:11;697;8.0
2014.03.20 20:51:16;701;8.0
2014.03.20 20:51:21;700;8.0
2014.03.20 20:51:26;706;8.0
2014.03.20 20:51:31;705;8.0
2014.03.20 20:51:36;720;8.0
2014.03.20 20:51:41;727;8.0
2014.03.20 20:51:47;726;8.0
2014.03.20 20:51:52;725;8.0
2014.03.20 20:51:57;726;8.0
2014.03.20 20:52:02;732;8.0
2014.03.20 20:52:07;734;8.0
2014.03.20 20:52:12;732;8.0
2014.03.20 20:52:17;735;8.0
2014.03.20 20:52:22;734;8.0
2014.03.20 20:52:27;731;8.0
2014.03.20 20:52:32;728;8.0
2014.03.20 20:52:37;733;8.0
2014.03.20 20:52:42;735;8.0
2014.03.20 20:52:47;738;8.0
2014.03.20 20:52:52;737;8.0
2014.03.20 20:52:57;733;8.0
2014.03.20 20:53:02;735;8.0
2014.03.20 20:53:07;734;8.0
2014.03.20 20:53:12;737;8.0
2014.03.20 20:53:17;749;8.0
2014.03.20 20:53:22;750;8.0
2014.03.20 20:53:27;749;8.0
2014.03.20 20:53:32;748;8.0
2014.03.20 20:53:37;749;8.0
2014.03.20 20:53:42;748;8.0
2014.03.20 20:53:47;751;8.0
2014.03.20 20:53:52;754;8.0
2014.03.20 20:53:57;755;8.0
2014.03.20 20:54:02;759;8.0
2014.03.20 20:54:07;758;8.0
2014.03.20 20:54:12;757;8.0
2014.03.20 20:54:17;763;8.0
2014.03.20 20:54:22;762;8.0
2014.03.20 20:54:27;768;8.0
2014.03.20 20:54:32;766;8.0
2014.03.20 20:54:37;771;8.0
2014.03.20 20:54:42;774;8.0
2014.03.20 20:54:47;782;8.0
2014.03.20 20:54:52;782;8.0
2014.03.20 20:54:57;782;8.0
2014.03.20 20:55:02;780;8.0
2014.03.20 20:55:07;781;8.0
2014.03.20 20:55:12;783;8.0
2014.03.20 20:55:17;785;8.0
2014.03.20 20:55:22;790;8.0
2014.03.20 20:55:27;793;8.0
2014.03.20 20:55:32;791;8.0
2014.03.20 20:55:37;795;8.0
2014.03.20 20:55:42;794;8.0
2014.03.20 20:55:47;793;8.0
2014.03.20 20:55:52;794;8.0
2014.03.20 20:55:57;796;8.0
2014.03.20 20:56:02;798;8.0
2014.03.20 20:56:07;795;8.0
2014.03.20 20:56:12;799;8.0
2014.03.20 20:56:17;801;8.0
2014.03.20 20:56:22;806;8.0
2014.03.20 20:56:27;802;8.0
2014.03.20 20:56:32;806;8.0
2014.03.20 20:56:37;804;8.0
2014.03.20 20:56:42;808;8.0
2014.03.20 20:56:47;809;8.0
2014.03.20 20:56:52;808;8.0
2014.03.20 20:56:57;810;8.0
2014.03.20 20:57:02;813;8.0
2014.03.20 20:57:07;812;8.0
2014.03.20 20:57:12;815;8.0
2014.03.20 20:57:17;818;8.0
2014.03.20 20:57:22;819;8.0
2014.03.20 20:57:27;821;8.0
2014.03.20 20:57:32;833;8.0
2014.03.20 20:57:37;834;8.0
2014.03.20 20:57:42;835;8.0
2014.03.20 20:57:47;834;8.0
2014.03.20 20:57:52;839;8.0
2014.03.20 20:57:57;838;8.0
2014.03.20 20:58:02;837;8.0
2014.03.20 20:58:07;836;8.0
2014.03.20 20:58:12;835;8.0
2014.03.20 20:58:18;836;8.0
2014.03.20 20:58:23;835;8.0
2014.03.20 20:58:28;836;8.0
2014.03.20 20:58:33;835;8.0
2014.03.20 20:58:38;831;8.0
2014.03.20 20:58:43;832;8.0
2014.03.20 20:58:48;833;8.0
2014.03.20 20:58:53;834;8.0
2014.03.20 20:58:58;834;8.0
2014.03.20 20:59:03;838;8.0
2014.03.20 20:59:08;839;8.0
2014.03.20 20:59:13;841;8.0
2014.03.20 20:59:18;845;8.0
2014.03.20 20:59:23;846;8.0
2014.03.20 20:59:28;848;8.0
2014.03.20 20:59:33;865;8.0
2014.03.20 20:59:38;865;8.0
2014.03.20 20:59:43;868;8.0
2014.03.20 20:59:48;869;8.0
2014.03.20 20:59:53;870;8.0
2014.03.20 20:59:58;871;8.0
2014.03.20 21:00:03;872;8.0
2014.03.20 21:00:08;876;8.0
2014.03.20 21:00:13;876;8.0
2014.03.20 21:00:18;875;8.0
2014.03.20 21:00:23;878;8.0
2014.03.20 21:00:28;879;8.0
2014.03.20 21:00:33;880;8.0
2014.03.20 21:00:38;883;8.0
2014.03.20 21:00:43;884;8.0
2014.03.20 21:00:48;888;8.0
2014.03.20 21:00:53;889;8.0
2014.03.20 21:00:58;892;8.0
2014.03.20 21:01:03;894;8.0
2014.03.20 21:01:08;896;8.0
2014.03.20 21:01:13;897;8.0
2014.03.20 21:01:18;895;8.0
2014.03.20 21:01:23;894;8.0
2014.03.20 21:01:28;896;8.0
2014.03.20 21:01:33;897;8.0
2014.03.20 21:01:38;899;8.0
2014.03.20 21:01:43;898;8.0
2014.03.20 21:01:48;897;8.0
2014.03.20 21:01:53;898;8.0
2014.03.20 21:01:58;900;8.0
2014.03.20 21:02:03;902;8.0
2014.03.20 21:02:08;904;8.0
2014.03.20 21:02:13;907;8.0
2014.03.20 21:02:18;909;8.0
2014.03.20 21:02:23;908;8.0
2014.03.20 21:02:28;909;8.0
2014.03.20 21:02:33;911;8.0
2014.03.20 21:02:38;910;8.0
2014.03.20 21:02:43;909;8.0
2014.03.20 21:02:48;909;8.0
2014.03.20 21:02:53;911;8.0
2014.03.20 21:02:58;911;8.0
2014.03.20 21:03:03;913;8.0
2014.03.20 21:03:08;916;8.0
2014.03.20 21:03:13;917;8.0
2014.03.20 21:03:18;921;8.0
2014.03.20 21:03:23;934;8.0
2014.03.20 21:03:28;939;8.0
2014.03.20 21:03:33;942;8.0
2014.03.20 21:03:38;943;8.0
2014.03.20 21:03:43;944;8.0
2014.03.20 21:03:48;944;8.0
2014.03.20 21:03:53;946;8.0
2014.03.20 21:03:59;947;8.0
2014.03.20 21:04:04;948;8.0
2014.03.20 21:04:09;950;8.0
2014.03.20 21:04:14;952;8.0
2014.03.20 21:04:19;951;8.0
2014.03.20 21:04:24;954;8.0
2014.03.20 21:04:29;955;8.0
2014.03.20 21:04:34;957;8.0
2014.03.20 21:04:39;958;8.0
2014.03.20 21:04:44;959;8.0
2014.03.20 21:04:49;963;8.0
2014.03.20 21:04:54;964;8.0
2014.03.20 21:04:59;965;8.0
2014.03.20 21:05:04;967;8.0
2014.03.20 21:05:09;969;8.0
2014.03.20 21:05:14;967;8.0
2014.03.20 21:05:19;968;8.0
2014.03.20 21:05:24;970;8.0
2014.03.20 21:05:29;971;8.0
2014.03.20 21:05:34;971;8.0
2014.03.20 21:05:39;973;8.0
2014.03.20 21:05:44;973;8.0
2014.03.20 21:05:49;976;8.0
2014.03.20 21:05:54;977;8.0
2014.03.20 21:05:59;976;8.0
2014.03.20 21:06:04;977;8.0
2014.03.20 21:06:09;980;8.0
2014.03.20 21:06:14;978;8.0
2014.03.20 21:06:19;981;8.0
2014.03.20 21:06:24;982;8.0
2014.03.20 21:06:29;983;8.0
2014.03.20 21:06:34;984;8.0
2014.03.20 21:06:39;986;8.0
2014.03.20 21:06:44;989;8.0
2014.03.20 21:06:49;992;8.0
2014.03.20 21:06:54;994;8.0
2014.03.20 21:06:59;996;8.0
2014.03.20 21:07:04;997;8.0
2014.03.20 21:07:09;999;8.0
2014.03.20 21:07:14;1000;8.0
2014.03.20 21:07:19;1001;8.0
2014.03.20 21:07:24;1003;8.0
2014.03.20 21:07:29;1002;8.0
2014.03.20 21:07:34;1004;8.0
2014.03.20 21:07:39;1006;8.0
2014.03.20 21:07:44;1008;8.0
2014.03.20 21:07:49;1011;8.0
2014.03.20 21:07:54;1012;8.0
2014.03.20 21:07:59;1016;8.0
2014.03.20 21:08:04;1016;8.0
2014.03.20 21:08:09;1018;8.0
2014.03.20 21:08:14;1025;8.0
2014.03.20 21:08:19;1026;8.0
2014.03.20 21:08:24;1028;8.0
2014.03.20 21:08:29;1028;8.0
2014.03.20 21:08:34;1030;8.0
2014.03.20 21:08:39;1030;8.0
2014.03.20 21:08:44;1028;8.0
2014.03.20 21:08:49;1027;8.0
2014.03.20 21:08:54;1028;8.0
2014.03.20 21:08:59;1030;8.0
2014.03.20 21:09:04;1031;8.0
2014.03.20 21:09:09;1032;8.0
2014.03.20 21:09:14;1033;8.0
2014.03.20 21:09:19;1037;8.0
2014.03.20 21:09:24;1036;8.0
2014.03.20 21:09:29;1039;8.0
2014.03.20 21:09:34;1038;8.0
2014.03.20 21:09:39;1039;8.0
2014.03.20 21:09:44;1040;8.0
2014.03.20 21:09:49;1063;8.0
2014.03.20 21:09:54;1057;8.0
2014.03.20 21:09:59;1055;8.0
2014.03.20 21:10:04;1056;8.0
2014.03.20 21:10:09;1060;8.0
2014.03.20 21:10:14;1055;8.0
2014.03.20 21:10:19;1052;8.0
2014.03.20 21:10:24;1056;8.0
2014.03.20 21:10:29;1055;8.0
2014.03.20 21:10:34;1065;8.0
2014.03.20 21:10:39;1083;8.0
2014.03.20 21:10:44;1081;8.0
2014.03.20 21:10:49;1080;8.0
2014.03.20 21:10:54;1081;8.0
2014.03.20 21:10:59;1079;8.0
2014.03.20 21:11:04;1083;8.0
2014.03.20 21:11:09;1077;8.0
2014.03.20 21:11:14;1085;8.0
2014.03.20 21:11:19;1077;8.0
2014.03.20 21:11:24;1076;8.0
2014.03.20 21:11:29;1080;8.0
2014.03.20 21:11:34;1081;8.0
2014.03.20 21:11:39;1080;8.0
2014.03.20 21:11:44;1079;8.0
2014.03.20 21:11:49;1080;8.0
2014.03.20 21:11:55;1081;8.0
2014.03.20 21:12:00;1080;8.0
2014.03.20 21:12:05;1079;8.0
2014.03.20 21:12:10;1084;8.0
2014.03.20 21:12:15;1082;8.0
2014.03.20 21:12:20;1082;8.0
2014.03.20 21:12:25;1082;8.0
2014.03.20 21:12:30;1081;8.0
2014.03.20 21:12:35;1083;8.0
2014.03.20 21:12:40;1082;8.0
2014.03.20 21:12:45;1085;8.0
2014.03.20 21:12:50;1092;8.0
2014.03.20 21:12:55;1087;8.0
2014.03.20 21:13:00;1086;8.0
2014.03.20 21:13:05;1089;8.0
2014.03.20 21:13:10;1090;8.0
2014.03.20 21:13:15;1089;8.0
2014.03.20 21:13:20;1099;8.0
2014.03.20 21:13:25;1100;8.0
2014.03.20 21:13:30;1096;8.0
2014.03.20 21:13:35;1092;8.0
2014.03.20 21:13:40;1093;8.0
2014.03.20 21:13:45;1092;8.0
2014.03.20 21:13:50;1094;8.0
2014.03.20 21:13:55;1097;8.0
2014.03.20 21:14:00;1098;8.0
2014.03.20 21:14:05;1100;8.0
2014.03.20 21:14:10;1107;8.0
2014.03.20 21:14:15;1109;8.0
2014.03.20 21:14:20;1111;8.0
2014.03.20 21:14:25;1110;8.0
2014.03.20 21:14:30;1109;8.0
2014.03.20 21:14:35;1112;8.0
2014.03.20 21:14:40;1124;8.0
2014.03.20 21:14:45;1122;8.0
2014.03.20 21:14:50;1119;8.0
2014.03.20 21:14:55;1120;8.0
2014.03.20 21:15:00;1124;8.0
2014.03.20 21:15:05;1123;8.0
2014.03.20 21:15:10;1126;8.0
2014.03.20 21:15:15;1128;8.0
2014.03.20 21:15:20;1130;8.0
2014.03.20 21:15:25;1134;8.0
2014.03.20 21:15:30;1135;8.0
2014.03.20 21:15:35;1137;8.0
2014.03.20 21:15:40;1142;8.0
2014.03.20 21:15:45;1142;8.0
2014.03.20 21:15:50;1144;8.0
2014.03.20 21:15:55;1146;8.0
2014.03.20 21:16:00;1145;8.0
2014.03.20 21:16:05;1146;8.0
2014.03.20 21:16:10;1147;8.0
2014.03.20 21:16:15;1149;8.0
2014.03.20 21:16:20;1150;8.0
2014.03.20 21:16:25;1153;8.0
2014.03.20 21:16:30;1156;8.0
2014.03.20 21:16:35;1158;8.0
2014.03.20 21:16:40;1159;8.0
2014.03.20 21:16:45;1160;8.0
2014.03.20 21:16:50;1159;8.0
2014.03.20 21:16:55;1158;8.0
2014.03.20 21:17:00;1162;8.0
2014.03.20 21:17:05;1167;8.0
2014.03.20 21:17:10;1166;8.0
2014.03.20 21:17:15;1167;8.0
2014.03.20 21:17:20;1169;8.0
2014.03.20 21:17:25;1168;8.0
2014.03.20 21:17:30;1175;8.0
2014.03.20 21:17:35;1170;8.0
2014.03.20 21:17:40;1171;8.0
2014.03.20 21:17:45;1172;8.0
2014.03.20 21:17:50;1174;8.0
2014.03.20 21:17:55;1175;8.0
2014.03.20 21:18:00;1176;8.0
2014.03.20 21:18:05;1181;8.0
2014.03.20 21:18:10;1182;8.0
2014.03.20 21:18:15;1183;8.0
2014.03.20 21:18:20;1182;8.0
2014.03.20 21:18:25;1188;8.0
2014.03.20 21:18:30;1188;8.0
2014.03.20 21:18:35;1187;8.0
2014.03.20 21:18:41;1187;8.0
2014.03.20 21:18:46;1191;8.0
2014.03.20 21:18:51;1193;8.0
2014.03.20 21:18:56;1194;8.0
2014.03.20 21:19:01;1195;8.0
2014.03.20 21:19:06;1194;8.0
2014.03.20 21:19:11;1201;8.0
2014.03.20 21:19:16;1198;8.0
2014.03.20 21:19:21;1199;8.0
2014.03.20 21:19:26;1208;8.0
2014.03.20 21:19:31;1202;8.0
2014.03.20 21:19:36;1204;8.0
2014.03.20 21:19:41;1207;8.0
2014.03.20 21:19:46;1209;8.0
2014.03.20 21:19:51;1210;8.0
2014.03.20 21:19:56;1212;8.0
2014.03.20 21:20:01;1213;8.0
2014.03.20 21:20:06;1215;8.0
2014.03.20 21:20:11;1219;8.0
2014.03.20 21:20:16;1220;8.0
2014.03.20 21:20:21;1219;8.0
2014.03.20 21:20:26;1223;8.0
2014.03.20 21:20:31;1226;8.0
2014.03.20 21:20:36;1229;8.0
2014.03.20 21:20:41;1233;8.0
2014.03.20 21:20:46;1234;8.0
2014.03.20 21:20:51;1235;8.0
2014.03.20 21:20:56;1237;8.0
2014.03.20 21:21:01;1239;8.0
2014.03.20 21:21:06;1241;8.0
2014.03.20 21:21:11;1242;8.0
2014.03.20 21:21:16;1245;8.0
2014.03.20 21:21:21;1246;8.0
2014.03.20 21:21:26;1254;8.0
2014.03.20 21:21:31;1255;8.0
2014.03.20 21:21:36;1254;8.0
2014.03.20 21:21:41;1258;8.0
2014.03.20 21:21:46;1259;8.0
2014.03.20 21:21:51;1262;8.0
2014.03.20 21:21:56;1261;8.0
2014.03.20 21:22:01;1262;8.0
2014.03.20 21:22:06;1265;8.0
2014.03.20 21:22:11;1268;8.0
2014.03.20 21:22:16;1270;8.0
2014.03.20 21:22:21;1270;8.0
2014.03.20 21:22:26;1269;8.0
2014.03.20 21:22:32;1270;8.0
2014.03.20 21:22:37;1269;8.0
2014.03.20 21:22:42;1268;8.0
2014.03.20 21:22:47;1269;8.0
2014.03.20 21:22:52;1268;8.0
2014.03.20 21:22:57;1267;8.0
